source,label,item,unit,period,volume,period_value,dated_mean,dated_n,dated_first,dated_last,ratio,verdict
iia,"china, taiwan province of",sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,804000.0,806690.4,3,1930,1932,0.996665,consistent
iia,czech republic,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,822800.0,865894.3,3,1930,1932,0.950231,consistent
iia,denmark,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,141200.0,152100.0,3,1930,1932,0.928337,consistent
iia,dr congo,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,2900.0,3649.3333,3,1930,1932,0.794666,consistent
iia,egypt,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,131200.0,146493.0,3,1930,1932,0.895606,consistent
iia,fiji,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,94200.0,102424.6667,3,1930,1932,0.9197,consistent
iia,finland,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,3400.0,4421.2,3,1930,1932,0.769022,consistent
iia,france,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,886500.0,1033750.3,3,1930,1932,0.857557,consistent
iia,germany,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,1634900.0,1744880.3667,3,1930,1932,0.93697,consistent
iia,hungary,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,167300.0,154266.3333,3,1930,1932,1.084488,consistent
iia,indonesia,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,2498400.0,2235070.0,3,1930,1932,1.117817,consistent
iia,ireland,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,18600.0,19300.8333,3,1930,1932,0.963689,consistent
iia,italy,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,356500.0,375762.5,3,1930,1932,0.948738,consistent
iia,japan,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,78200.0,89887.9667,3,1930,1932,0.869972,consistent
iia,kenya,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,6600.0,6683.8333,3,1930,1932,0.987457,consistent
iia,latvia,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,9000.0,15288.7,3,1930,1932,0.58867,consistent
iia,madagascar,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,6000.0,6766.6667,3,1930,1932,0.8867,consistent
iia,mauritius,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,224700.0,210737.0,3,1930,1932,1.066258,consistent
iia,montserrat,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,100.0,75.3333,3,1930,1932,1.327434,consistent
iia,mozambique,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,81900.0,24289.5,3,1930,1932,3.371827,unexplained_period_higher
iia,netherlands,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,232800.0,228572.8667,3,1930,1932,1.018494,consistent
iia,paraguay,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,6700.0,7644.8667,3,1930,1932,0.876405,consistent
iia,philippines,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,946000.0,1021717.7667,3,1930,1932,0.925892,consistent
iia,poland,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,602500.0,562009.6667,3,1930,1932,1.072046,consistent
iia,reunion,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,47300.0,49216.1333,3,1930,1932,0.961067,consistent
iia,romania,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,94600.0,103208.6667,3,1930,1932,0.91659,consistent
iia,russian federation,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,1199800.0,1280900.0,3,1930,1932,0.936685,consistent
iia,saint kitts and nevis,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,18000.0,19020.0333,3,1930,1932,0.946371,consistent
iia,saint lucia,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,5200.0,5248.9,3,1930,1932,0.990684,consistent
iia,saint vincent and the grenadines,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,1900.0,1290.6667,3,1930,1932,1.472107,consistent
iia,serbia,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,96500.0,89516.2667,3,1930,1932,1.078016,consistent
iia,south africa,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,303500.0,325994.8,3,1930,1932,0.930996,consistent
iia,south korea,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,900.0,835.4,3,1930,1932,1.077328,consistent
iia,spain,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,15400.0,17319.4,3,1930,1932,0.889176,consistent
iia,suriname,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,20200.0,21836.5,3,1930,1932,0.925057,consistent
iia,sweden,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,152700.0,188547.6667,3,1930,1932,0.809875,consistent
iia,switzerland,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,5700.0,6233.3333,3,1930,1932,0.914439,consistent
iia,turkey,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,15200.0,21094.0,3,1930,1932,0.720584,consistent
iia,united kingdom,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,298900.0,366311.5,3,1930,1932,0.815972,consistent
iia,united states of america,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,1699200.0,1880382.4,3,1930,1932,0.903646,consistent
iia,united states virgin islands,sugar raw centrifugal,tonnes,1928-1932,iia_1938_39,3900.0,3417.4,3,1930,1932,1.141218,consistent
iia,algeria,"tangerines, mandarins, clementines, satsumas",ha,1928-1932,iia_1938_39,3000.0,3606.0,3,1930,1932,0.831947,consistent
iia,algeria,"tangerines, mandarins, clementines, satsumas",tonnes,1928-1932,iia_1938_39,27600.0,28762.4,3,1930,1932,0.959586,consistent
iia,japan,"tangerines, mandarins, clementines, satsumas",ha,1928-1932,iia_1938_39,29000.0,28867.3333,3,1930,1932,1.004596,consistent
iia,japan,"tangerines, mandarins, clementines, satsumas",tonnes,1928-1932,iia_1938_39,310100.0,311587.4333,3,1930,1932,0.995226,consistent
iia,philippines,"tangerines, mandarins, clementines, satsumas",ha,1928-1932,iia_1938_39,2000.0,2103.6667,3,1930,1932,0.950721,consistent
iia,philippines,"tangerines, mandarins, clementines, satsumas",tonnes,1928-1932,iia_1938_39,2300.0,2415.7,3,1930,1932,0.952105,consistent
iia,south africa,"tangerines, mandarins, clementines, satsumas",tonnes,1928-1932,iia_1938_39,900.0,56753.8333,3,1930,1932,0.015858,unexplained_dated_higher
iia,azerbaijan,tea,ha,1928-1932,iia_1938_39,15000.0,21646.6667,3,1930,1932,0.692947,consistent
iia,"china, mainland",tea,tonnes,1928-1932,iia_1938_39,47453.0,41325.8667,3,1930,1932,1.148264,consistent
iia,"china, taiwan province of",tea,ha,1928-1932,iia_1938_39,45000.0,44816.6667,3,1930,1932,1.004091,consistent
iia,indonesia,tea,ha,1928-1932,iia_1938_39,126000.0,131380.0,3,1930,1932,0.95905,consistent
iia,japan,tea,ha,1928-1932,iia_1938_39,40000.0,37867.3333,3,1930,1932,1.056319,consistent
iia,kenya,tea,ha,1928-1932,iia_1938_39,4000.0,4498.0,3,1930,1932,0.889284,consistent
iia,kenya,tea,tonnes,1928-1932,iia_1938_39,506.0,733.533,3,1930,1932,0.689812,consistent
iia,malawi,tea,ha,1928-1932,iia_1938_39,4000.0,4545.3333,3,1930,1932,0.880023,consistent
iia,malaysia,tea,ha,1928-1932,iia_1938_39,1000.0,840.6667,3,1930,1932,1.189532,consistent
iia,mauritius,tea,tonnes,1928-1932,iia_1938_39,17.0,17.7333,3,1930,1932,0.958647,consistent
iia,south africa,tea,ha,1928-1932,iia_1938_39,1000.0,841.3333,3,1930,1932,1.18859,consistent
iia,south africa,tea,tonnes,1928-1932,iia_1938_39,288.0,276.7137,3,1930,1932,1.040787,consistent
iia,sri lanka,tea,ha,1928-1932,iia_1938_39,185000.0,185000.0,3,1930,1932,1.0,consistent
iia,viet nam,tea,ha,1928-1932,iia_1938_39,5000.0,4056.0,3,1930,1932,1.232742,consistent
iia,algeria,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,24000.0,23397.6667,3,1930,1932,1.025743,consistent
iia,american samoa,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,4600.0,46.2,3,1930,1932,99.5671,disagree_x100_period_higher
iia,australia,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,4000.0,6389.0,3,1930,1932,0.626076,consistent
iia,australia,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,227000.0,3247.3,3,1930,1932,69.904228,unexplained_period_higher
iia,benin,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,2900.0,30.5,3,1930,1932,95.081967,disagree_x100_period_higher
iia,burundi,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,1000.0,505.0,3,1930,1932,1.980198,consistent
iia,burundi,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,60500.0,605.2333,3,1930,1932,99.961447,disagree_x100_period_higher
iia,"china, taiwan province of","tobacco, unmanufactured",ha,1928-1932,iia_1938_39,1000.0,767.3333,3,1930,1932,1.303215,consistent
iia,"china, taiwan province of","tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,141200.0,1350.6,3,1930,1932,104.546128,disagree_x100_period_higher
iia,congo,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,11000.0,11210.0,3,1930,1932,0.981267,consistent
iia,congo,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,95200.0,1020.0,3,1930,1932,93.333333,disagree_x100_period_higher
iia,cyprus,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,17600.0,96.1667,3,1930,1932,183.015598,unexplained_period_higher
iia,czech republic,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,8000.0,8849.6667,3,1930,1932,0.903989,consistent
iia,czech republic,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,1137900.0,13640.0,3,1930,1932,83.423754,unexplained_period_higher
iia,eritrea,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,2100.0,29.4,3,1930,1932,71.428571,unexplained_period_higher
iia,eswatini,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,28900.0,197.3,3,1930,1932,146.477446,unexplained_period_higher
iia,french polynesia,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,600.0,21.3333,3,1930,1932,28.125,unexplained_period_higher
iia,indonesia,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,50000.0,50505.6667,3,1930,1932,0.989988,consistent
iia,israel,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,2000.0,1643.6667,3,1930,1932,1.216792,consistent
iia,israel,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,71400.0,676.4667,3,1930,1932,105.548438,disagree_x100_period_higher
iia,japan,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,36000.0,35457.6667,3,1930,1932,1.015295,consistent
iia,jordan,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,1100.0,10.6667,3,1930,1932,103.125,disagree_x100_period_higher
iia,madagascar,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,10000.0,11585.3333,3,1930,1932,0.86316,consistent
iia,malawi,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,7000.0,6107.6667,3,1930,1932,1.146101,consistent
iia,malaysia,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,33700.0,339.2333,3,1930,1932,99.341653,disagree_x100_period_higher
iia,mali,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,2000.0,2145.0,3,1930,1932,0.932401,consistent
iia,mali,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,138400.0,1492.3333,3,1930,1932,92.740675,disagree_x100_period_higher
iia,mauritius,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,1000.0,698.0,3,1930,1932,1.432665,consistent
iia,mauritius,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,39300.0,371.3333,3,1930,1932,105.834829,disagree_x100_period_higher
iia,morocco,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,18400.0,231.9333,3,1930,1932,79.333142,unexplained_period_higher
iia,mozambique,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,39000.0,1.4667,3,1930,1932,26590.909091,unexplained_period_higher
iia,new zealand,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,1000.0,645.0,3,1930,1932,1.550388,consistent
iia,new zealand,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,50300.0,578.4,3,1930,1932,86.964039,disagree_x100_period_higher
iia,niger,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,11000.0,154.6667,3,1930,1932,71.12069,unexplained_period_higher
iia,philippines,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,79000.0,77536.6667,3,1930,1932,1.018873,consistent
iia,russian federation,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,143000.0,180666.6667,3,1930,1932,0.791513,consistent
iia,russian federation,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,13728800.0,150883.3333,3,1930,1932,90.989506,disagree_x100_period_higher
iia,serbia,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,16000.0,18703.3333,3,1930,1932,0.855462,consistent
iia,serbia,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,1283000.0,14829.0667,3,1930,1932,86.519268,disagree_x100_period_higher
iia,south korea,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,17000.0,14247.3333,3,1930,1932,1.193206,consistent
iia,south korea,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,2000000.0,17151.2667,3,1930,1932,116.609463,unexplained_period_higher
iia,sri lanka,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,6000.0,5700.0,3,1930,1932,1.052632,consistent
iia,syrian arab republic,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,5000.0,5601.6667,3,1930,1932,0.892591,consistent
iia,syrian arab republic,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,309800.0,3693.5,3,1930,1932,83.877081,unexplained_period_higher
iia,tunisia,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,1000.0,541.6667,3,1930,1932,1.846154,consistent
iia,tunisia,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,58200.0,593.2667,3,1930,1932,98.10091,disagree_x100_period_higher
iia,turkey,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,54000.0,53305.6667,3,1930,1932,1.013026,consistent
iia,viet nam,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,2000.0,1710.6667,3,1930,1932,1.169135,consistent
iia,viet nam,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,131000.0,1450.4,3,1930,1932,90.319912,disagree_x100_period_higher
iia,zambia,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,1000.0,949.0,3,1930,1932,1.053741,consistent
iia,zambia,"tobacco, unmanufactured",tonnes,1928-1932,iia_1938_39,56400.0,521.9333,3,1930,1932,108.059778,disagree_x100_period_higher
iia,zimbabwe,"tobacco, unmanufactured",ha,1928-1932,iia_1938_39,8000.0,10236.0,3,1930,1932,0.781555,consistent
iia,czech republic,wheat,ha,1928-1932,iia_1938_39,9000.0,558.3333,3,1930,1932,16.119403,unexplained_period_higher
iia,czech republic,wheat,tonnes,1928-1932,iia_1938_39,13600.0,625.9333,3,1930,1932,21.727554,unexplained_period_higher
iia,serbia,wheat,ha,1928-1932,iia_1938_39,50000.0,17114.3333,3,1930,1932,2.921528,unexplained_period_higher
iia,serbia,wheat,tonnes,1928-1932,iia_1938_39,44600.0,11145.5667,3,1930,1932,4.001591,unexplained_period_higher
iia,algeria,wine,ha,1928-1932,iia_1938_39,277000.0,311770.3333,3,1930,1932,0.888475,consistent
iia,australia,wine,ha,1928-1932,iia_1938_39,19000.0,19139.0,3,1930,1932,0.992737,consistent
iia,austria,wine,ha,1928-1932,iia_1938_39,30000.0,29160.0,3,1930,1932,1.028807,consistent
iia,austria,wine,tonnes,1928-1932,iia_1938_39,97291.0,118516.0873,3,1930,1932,0.82091,consistent
iia,bulgaria,wine,ha,1928-1932,iia_1938_39,76000.0,81902.6667,3,1930,1932,0.927931,consistent
iia,bulgaria,wine,tonnes,1928-1932,iia_1938_39,119407.0,193188.3687,3,1930,1932,0.618086,consistent
iia,czech republic,wine,ha,1928-1932,iia_1938_39,15000.0,16119.6667,3,1930,1932,0.93054,consistent
iia,czech republic,wine,tonnes,1928-1932,iia_1938_39,37054.0,44096.0707,3,1930,1932,0.840302,consistent
iia,france,wine,ha,1928-1932,iia_1938_39,1529000.0,1539220.0,3,1930,1932,0.99336,consistent
iia,france,wine,tonnes,1928-1932,iia_1938_39,5429575.0,4996746.45,3,1930,1932,1.086622,consistent
iia,germany,wine,ha,1928-1932,iia_1938_39,72000.0,71346.6667,3,1930,1932,1.009157,consistent
iia,germany,wine,tonnes,1928-1932,iia_1938_39,206610.0,238457.7513,3,1930,1932,0.866443,consistent
iia,greece,wine,ha,1928-1932,iia_1938_39,135000.0,129928.6667,3,1930,1932,1.039032,consistent
iia,greece,wine,tonnes,1928-1932,iia_1938_39,37830.0,257677.2667,3,1930,1932,0.146812,unexplained_dated_higher
iia,hungary,wine,ha,1928-1932,iia_1938_39,201000.0,205546.0,3,1930,1932,0.977883,consistent
iia,hungary,wine,tonnes,1928-1932,iia_1938_39,311370.0,371117.8613,3,1930,1932,0.839006,consistent
iia,israel,wine,tonnes,1928-1932,iia_1938_39,2813.0,3480.7157,3,1930,1932,0.808167,consistent
iia,italy,wine,ha,1928-1932,iia_1938_39,936000.0,903628.0,3,1930,1932,1.035824,consistent
iia,italy,wine,tonnes,1928-1932,iia_1938_39,3995430.0,3817815.5633,3,1930,1932,1.046523,consistent
iia,libya,wine,ha,1928-1932,iia_1938_39,1000.0,4244.3333,3,1930,1932,0.235608,unexplained_dated_higher
iia,libya,wine,tonnes,1928-1932,iia_1938_39,679.0,541.9067,3,1930,1932,1.252983,consistent
iia,luxembourg,wine,ha,1928-1932,iia_1938_39,1000.0,1230.6667,3,1930,1932,0.812568,consistent
iia,luxembourg,wine,tonnes,1928-1932,iia_1938_39,5529.0,5270.3333,3,1930,1932,1.04908,consistent
iia,malta,wine,tonnes,1928-1932,iia_1938_39,4074.0,3740.9667,3,1930,1932,1.089023,consistent
iia,morocco,wine,ha,1928-1932,iia_1938_39,6000.0,8400.0,3,1930,1932,0.714286,consistent
iia,portugal,wine,ha,1928-1932,iia_1938_39,351000.0,351370.0,3,1930,1932,0.998947,consistent
iia,portugal,wine,tonnes,1928-1932,iia_1938_39,599169.0,634901.6013,3,1930,1932,0.943719,consistent
iia,romania,wine,ha,1928-1932,iia_1938_39,210000.0,250948.3333,3,1930,1932,0.836826,consistent
iia,romania,wine,tonnes,1928-1932,iia_1938_39,720128.0,806683.234,3,1930,1932,0.892702,consistent
iia,serbia,wine,ha,1928-1932,iia_1938_39,186000.0,191451.0,3,1930,1932,0.971528,consistent
iia,serbia,wine,tonnes,1928-1932,iia_1938_39,390425.0,417000.672,3,1930,1932,0.936269,consistent
iia,spain,wine,ha,1928-1932,iia_1938_39,1341000.0,1343159.0,3,1930,1932,0.998393,consistent
iia,spain,wine,tonnes,1928-1932,iia_1938_39,1996939.0,1891169.1977,3,1930,1932,1.055928,consistent
iia,switzerland,wine,ha,1928-1932,iia_1938_39,13000.0,12567.0,3,1930,1932,1.034455,consistent
iia,switzerland,wine,tonnes,1928-1932,iia_1938_39,56066.0,47990.7177,3,1930,1932,1.168268,consistent
iia,tunisia,wine,ha,1928-1932,iia_1938_39,36000.0,39743.6667,3,1930,1932,0.905805,consistent
iia,austria,yarn of true hemp,tonnes,1928-1932,iia_1938_39,200.0,739.9667,3,1930,1932,0.270282,unexplained_dated_higher
iia,bulgaria,yarn of true hemp,ha,1928-1932,iia_1938_39,4000.0,4004.0,3,1930,1932,0.999001,consistent
iia,bulgaria,yarn of true hemp,tonnes,1928-1932,iia_1938_39,1400.0,1557.3667,3,1930,1932,0.898953,consistent
iia,cyprus,yarn of true hemp,tonnes,1928-1932,iia_1938_39,100.0,68.3,3,1930,1932,1.464129,consistent
iia,czech republic,yarn of true hemp,ha,1928-1932,iia_1938_39,9000.0,7427.3333,3,1930,1932,1.21174,consistent
iia,czech republic,yarn of true hemp,tonnes,1928-1932,iia_1938_39,5500.0,4729.8667,3,1930,1932,1.162823,consistent
iia,france,yarn of true hemp,ha,1928-1932,iia_1938_39,4000.0,3362.0,3,1930,1932,1.189768,consistent
iia,france,yarn of true hemp,tonnes,1928-1932,iia_1938_39,4100.0,3711.5333,3,1930,1932,1.104665,consistent
iia,hungary,yarn of true hemp,ha,1928-1932,iia_1938_39,8000.0,7524.3333,3,1930,1932,1.063217,consistent
iia,hungary,yarn of true hemp,tonnes,1928-1932,iia_1938_39,5500.0,5310.7333,3,1930,1932,1.035639,consistent
iia,italy,yarn of true hemp,ha,1928-1932,iia_1938_39,75000.0,65724.3333,3,1930,1932,1.14113,consistent
iia,italy,yarn of true hemp,tonnes,1928-1932,iia_1938_39,75100.0,66750.6667,3,1930,1932,1.125082,consistent
iia,japan,yarn of true hemp,ha,1928-1932,iia_1938_39,7000.0,6609.3333,3,1930,1932,1.059108,consistent
iia,japan,yarn of true hemp,tonnes,1928-1932,iia_1938_39,8200.0,8030.8,3,1930,1932,1.021069,consistent
iia,poland,yarn of true hemp,ha,1928-1932,iia_1938_39,32000.0,31524.6667,3,1930,1932,1.015078,consistent
iia,poland,yarn of true hemp,tonnes,1928-1932,iia_1938_39,17600.0,15142.2667,3,1930,1932,1.162309,consistent
iia,romania,yarn of true hemp,ha,1928-1932,iia_1938_39,41000.0,43325.3333,3,1930,1932,0.946329,consistent
iia,romania,yarn of true hemp,tonnes,1928-1932,iia_1938_39,21100.0,23361.2667,3,1930,1932,0.903204,consistent
iia,russian federation,yarn of true hemp,ha,1928-1932,iia_1938_39,880000.0,871233.3333,3,1930,1932,1.010062,consistent
iia,russian federation,yarn of true hemp,tonnes,1928-1932,iia_1938_39,268800.0,225566.6667,3,1930,1932,1.191665,consistent
iia,serbia,yarn of true hemp,ha,1928-1932,iia_1938_39,30000.0,29585.6667,3,1930,1932,1.014005,consistent
iia,serbia,yarn of true hemp,tonnes,1928-1932,iia_1938_39,24100.0,25434.2667,3,1930,1932,0.947541,consistent
iia,south korea,yarn of true hemp,ha,1928-1932,iia_1938_39,28000.0,28010.3333,3,1930,1932,0.999631,consistent
iia,south korea,yarn of true hemp,tonnes,1928-1932,iia_1938_39,20200.0,20125.5333,3,1930,1932,1.0037,consistent
iia,spain,yarn of true hemp,ha,1928-1932,iia_1938_39,5000.0,5026.6667,3,1930,1932,0.994695,consistent
iia,spain,yarn of true hemp,tonnes,1928-1932,iia_1938_39,5700.0,5054.6,3,1930,1932,1.127686,consistent
iia,syrian arab republic,yarn of true hemp,ha,1928-1932,iia_1938_39,3000.0,2538.6667,3,1930,1932,1.181723,consistent
iia,syrian arab republic,yarn of true hemp,tonnes,1928-1932,iia_1938_39,1700.0,1454.8333,3,1930,1932,1.168519,consistent
iia,algeria,"beans, dry",tonnes,1934-1938,iia_1939_45,300.0,340.0,5,1934,1938,0.882353,consistent
iia,angola,"beans, dry",ha,1934-1938,iia_1939_45,56000.0,55250.0,4,1934,1937,1.013575,consistent
iia,angola,"beans, dry",tonnes,1934-1938,iia_1939_45,28000.0,27400.0,4,1934,1937,1.021898,consistent
iia,cyprus,"beans, dry",ha,1934-1938,iia_1939_45,1000.0,800.0,5,1934,1938,1.25,consistent
iia,cyprus,"beans, dry",tonnes,1934-1938,iia_1939_45,500.0,420.0,5,1934,1938,1.190476,consistent
iia,czech republic,"beans, dry",ha,1934-1938,iia_1939_45,6000.0,6200.0,5,1934,1938,0.967742,consistent
iia,czech republic,"beans, dry",tonnes,1934-1938,iia_1939_45,6500.0,6480.0,5,1934,1938,1.003086,consistent
iia,egypt,"beans, dry",tonnes,1934-1938,iia_1939_45,9600.0,9733.3333,3,1935,1937,0.986301,consistent
iia,iraq,"beans, dry",tonnes,1934-1938,iia_1939_45,17000.0,16980.0,5,1934,1938,1.001178,consistent
iia,japan,"beans, dry",ha,1934-1938,iia_1939_45,193000.0,194000.0,4,1934,1937,0.994845,consistent
iia,japan,"beans, dry",tonnes,1934-1938,iia_1939_45,175300.0,172175.0,4,1934,1937,1.01815,consistent
iia,kenya,"beans, dry",ha,1934-1938,iia_1939_45,1000.0,750.0,4,1934,1938,1.333333,consistent
iia,madagascar,"beans, dry",ha,1934-1938,iia_1939_45,33000.0,34250.0,4,1934,1937,0.963504,consistent
iia,madagascar,"beans, dry",tonnes,1934-1938,iia_1939_45,23300.0,23725.0,4,1934,1937,0.982086,consistent
iia,mauritania,"beans, dry",ha,1934-1938,iia_1939_45,10000.0,10000.0,4,1934,1937,1.0,consistent
iia,mauritania,"beans, dry",tonnes,1934-1938,iia_1939_45,4800.0,4975.0,4,1934,1937,0.964824,consistent
iia,morocco,"beans, dry",ha,1934-1938,iia_1939_45,1000.0,1000.0,5,1934,1938,1.0,consistent
iia,morocco,"beans, dry",tonnes,1934-1938,iia_1939_45,300.0,280.0,5,1934,1938,1.071429,consistent
iia,senegal,"beans, dry",ha,1934-1938,iia_1939_45,46000.0,42250.0,4,1934,1937,1.088757,consistent
iia,senegal,"beans, dry",tonnes,1934-1938,iia_1939_45,23500.0,23475.0,4,1934,1937,1.001065,consistent
iia,serbia,"beans, dry",ha,1934-1938,iia_1939_45,32000.0,31600.0,5,1934,1938,1.012658,consistent
iia,serbia,"beans, dry",tonnes,1934-1938,iia_1939_45,31200.0,31200.0,5,1934,1938,1.0,consistent
iia,turkey,"beans, dry",ha,1934-1938,iia_1939_45,75000.0,83750.0,4,1934,1937,0.895522,consistent
iia,turkey,"beans, dry",tonnes,1934-1938,iia_1939_45,63600.0,67975.0,4,1934,1937,0.935638,consistent
iia,zimbabwe,"beans, dry",tonnes,1934-1938,iia_1939_45,500.0,475.0,4,1934,1937,1.052632,consistent
iia,brazil,"cacao, beans",ha,1934-1938,iia_1939_45,185000.0,185333.3333,3,1934,1936,0.998201,consistent
iia,brazil,"cacao, beans",tonnes,1934-1938,iia_1939_45,129900.0,127250.0,4,1934,1937,1.020825,consistent
iia,cameroon,"cacao, beans",ha,1934-1938,iia_1939_45,55000.0,31000.0,3,1934,1936,1.774194,consistent
iia,congo,"cacao, beans",ha,1934-1938,iia_1939_45,18000.0,17333.3333,3,1934,1936,1.038462,consistent
iia,congo,"cacao, beans",tonnes,1934-1938,iia_1939_45,800.0,733.3333,3,1934,1936,1.090909,consistent
iia,costa rica,"cacao, beans",tonnes,1934-1938,iia_1939_45,6800.0,6466.6667,3,1934,1936,1.051546,consistent
iia,dominica,"cacao, beans",tonnes,1934-1938,iia_1939_45,100.0,175.0,4,1934,1937,0.571429,consistent
iia,dr congo,"cacao, beans",ha,1934-1938,iia_1939_45,6000.0,6000.0,3,1934,1936,1.0,consistent
iia,dr congo,"cacao, beans",tonnes,1934-1938,iia_1939_45,1300.0,1300.0,3,1934,1936,1.0,consistent
iia,equatorial guinea,"cacao, beans",ha,1934-1938,iia_1939_45,38000.0,48000.0,4,1934,1937,0.791667,consistent
iia,ghana,"cacao, beans",ha,1934-1938,iia_1939_45,388000.0,413250.0,4,1934,1937,0.938899,consistent
iia,grenada,"cacao, beans",ha,1934-1938,iia_1939_45,8000.0,8250.0,4,1934,1937,0.969697,consistent
iia,grenada,"cacao, beans",tonnes,1934-1938,iia_1939_45,3700.0,3850.0,4,1934,1937,0.961039,consistent
iia,guadeloupe,"cacao, beans",ha,1934-1938,iia_1939_45,3000.0,3000.0,4,1934,1937,1.0,consistent
