polity_code,polity_name,start_year,end_year,polygon_source,polygon_feature_year,polygon_status,overlaps_1860_1961,territory_basis,territory_assumed,priority_review,basis_reason,layerb_data_rows
SAC-1935-1947,Saar (German incorporation 1935-1947),1935,1947,,,unassigned,True,unassigned,True,False,no polygon (honest gap; never a false territory),14
SAR-1800-1860,Sardinia,1800,1860,cliopatria,1815.0,assigned,True,assumed_constant,True,False,single 1815 polygon held across a 60y span (1800-1860); borders may have changed,0
SAU-1924-2025,Saudi Arabia,1924,2025,cshapes-2.0,1935.0,assigned,True,assumed_constant,True,True,single 1935 polygon held across a 101y span (1924-2025); borders may have changed,18
SCG-1992-2006,Serbia and Montenegro,1992,2006,cshapes-2.0,1992.0,assigned,False,measured,False,False,vintage 1992 faithful to period 1992-2006,0
SDN-2011-2025,Sudan,2011,2025,cshapes-2.0,2011.0,assigned,False,measured,False,False,vintage 2011 faithful to period 2011-2025,0
SEN-1854-1886,Senegal (colony),1854,1886,cshapes-2.0,1886.0,assigned,True,assumed_constant,True,True,single 1886 polygon held across a 32y span (1854-1886); borders may have changed,1
SEN-1886-1959,Senegal (1886-1959),1886,1959,cshapes-2.0,1886.0,assigned,True,assumed_constant,True,True,single 1886 polygon held across a 73y span (1886-1959); borders may have changed,470
SEN-1960-2025,Senegal,1960,2025,cshapes-2.0,1960.0,assigned,True,assumed_constant,True,True,single 1960 polygon held across a 65y span (1960-2025); borders may have changed,14
SER-1816-1913,Serbia (1816-1913),1816,1913,cshapes-2.0,1886.0,assigned,True,assumed_constant,True,True,single 1886 polygon held across a 97y span (1816-1913); borders may have changed,370
SER-1913-1918,Serbia (1913-1918),1913,1918,cshapes-2.0,1918.0,assigned,True,measured,False,False,vintage 1918 faithful to period 1913-1918,2
SER-2006-2008,Serbia (2006-2008),2006,2008,cshapes-2.0,1992.0,assigned,False,back_projected,True,False,polygon vintage 1992 is BEFORE the period starts (2006),0
SGP-1946-1963,Singapore (Crown Colony),1946,1963,cshapes-2.0,1953.0,assigned,True,measured,False,False,vintage 1953 faithful to period 1946-1963,59
SGP-1965-2025,Singapore,1965,2025,cshapes-2.0,1965.0,assigned,False,assumed_constant,True,False,single 1965 polygon held across a 60y span (1965-2025); borders may have changed,0
SLB-1800-2025,Solomon Islands,1800,2025,gadm-4.1-adm0,,proxy,True,assumed_constant,True,False,polygon present but no recorded vintage year,28
SLE-1800-1886,Sierra Leone,1800,1886,cshapes-2.0,1895.0,assigned,True,back_projected,True,False,polygon vintage 1895 is AFTER the period ends (1886) — later/modern border applied back,0
SLE-1886-1889,Sierra Leone (1886-1889),1886,1889,cshapes-2.0,1886.0,assigned,True,measured,False,False,vintage 1886 faithful to period 1886-1889,0
SLE-1889-1961,Sierra Leone (1889-1961),1889,1961,cshapes-2.0,1895.0,assigned,True,assumed_constant,True,False,single 1895 polygon held across a 72y span (1889-1961); borders may have changed,218
SLE-1961-2025,Sierra Leone (1961-2025),1961,2025,cshapes-2.0,1961.0,assigned,True,assumed_constant,True,False,single 1961 polygon held across a 64y span (1961-2025); borders may have changed,0
SLM-1800-1887,Kingdom of Saloum,1800,1887,paine-2024,,assigned,True,assumed_constant,True,False,polygon present but no recorded vintage year,0
SLV-1821-2025,El Salvador,1821,2025,cshapes-2.0,1886.0,assigned,True,assumed_constant,True,True,single 1886 polygon held across a 204y span (1821-2025); borders may have changed,1041
SMO-1912-1956,Spanish Morocco (1912-1956),1912,1956,cshapes-2.0,1912.0,assigned,True,assumed_constant,True,True,single 1912 polygon held across a 44y span (1912-1956); borders may have changed,55
SMR-1800-2025,San Marino,1800,2025,cshapes-2.0,1920.0,assigned,True,assumed_constant,True,True,single 1920 polygon held across a 225y span (1800-2025); borders may have changed,4
SNE-1800-1887,Kingdom of Sine,1800,1887,paine-2024,,assigned,True,assumed_constant,True,False,polygon present but no recorded vintage year,0
SNI-1899-1906,Southern Nigeria (1899-1906),1899,1906,cshapes-2.0,1899.0,assigned,True,measured,False,False,vintage 1899 faithful to period 1899-1906,0
SNI-1906-1913,Southern Nigeria (1906-1913),1906,1913,cshapes-2.0,1899.0,assigned,True,back_projected,True,False,polygon vintage 1899 is BEFORE the period starts (1906),0
SNW-1814-1905,"Sweden-Norway (Union, 1814-1905)",1814,1905,cshapes-europe,1816.0,assigned,True,assumed_constant,True,False,single 1816 polygon held across a 91y span (1814-1905); borders may have changed,0
SOK-1804-1903,Sokoto Caliphate,1804,1903,paine-2024,,assigned,True,assumed_constant,True,False,polygon present but no recorded vintage year,0
SOM-1960-2025,Somalia,1960,2025,cshapes-2.0,1960.0,assigned,True,assumed_constant,True,False,single 1960 polygon held across a 65y span (1960-2025); borders may have changed,4
SRB-2008-2025,Serbia,2008,2025,cshapes-2.0,2006.0,assigned,False,back_projected,True,False,polygon vintage 2006 is BEFORE the period starts (2008),0
SRH-1953-1964,"Southern Rhodesia (within Federation, 1953-1964)",1953,1964,cshapes-2.0,1953.0,assigned,True,measured,False,False,vintage 1953 faithful to period 1953-1964,72
SSD-2011-2025,South Sudan,2011,2025,cshapes-2.0,2011.0,assigned,False,measured,False,False,vintage 2011 faithful to period 2011-2025,0
STP-1800-2025,Sao Tome and Principe,1800,2025,cshapes-2.0,1900.0,assigned,True,assumed_constant,True,True,single 1900 polygon held across a 225y span (1800-2025); borders may have changed,84
SUD-1899-1934,"Sudan (Anglo-Egyptian Condominium, to 1934)",1899,1934,cshapes-2.0,1914.0,assigned,True,assumed_constant,True,True,single 1914 polygon held across a 35y span (1899-1934); borders may have changed,102
SUD-1934-1956,Sudan (1934-1956),1934,1956,cshapes-2.0,1914.0,assigned,True,back_projected,True,True,polygon vintage 1914 is BEFORE the period starts (1934),272
SUD-1956-2011,Sudan (1956-2011),1956,2011,cshapes-2.0,1956.0,assigned,True,assumed_constant,True,True,single 1956 polygon held across a 55y span (1956-2011); borders may have changed,41
SUR-1886-2025,Suriname,1886,2025,cshapes-2.0,1886.0,assigned,True,assumed_constant,True,True,single 1886 polygon held across a 139y span (1886-2025); borders may have changed,368
SVK-1993-2025,Slovakia,1993,2025,cshapes-2.0,1993.0,assigned,False,assumed_constant,True,False,single 1993 polygon held across a 32y span (1993-2025); borders may have changed,0
SVN-1992-2025,Slovenia,1992,2025,cshapes-2.0,1992.0,assigned,False,assumed_constant,True,False,single 1992 polygon held across a 33y span (1992-2025); borders may have changed,0
SWA-1884-1912,Spanish West Africa (to 1912),1884,1912,cshapes-2.0,1886.0,assigned,True,assumed_constant,True,False,single 1886 polygon held across a 28y span (1884-1912); borders may have changed,0
SWA-1912-1958,Spanish West Africa (1912-1958),1912,1958,cshapes-2.0,1900.0,assigned,True,back_projected,True,False,polygon vintage 1900 is BEFORE the period starts (1912),2
SWE-1800-1809,Sweden (with Finland to 1809),1800,1809,gadm-4.1-adm0,,proxy,False,assumed_constant,True,False,polygon present but no recorded vintage year,0
SWE-1809-1814,Sweden (1809-1814),1809,1814,gadm-4.1-adm0,,proxy,False,assumed_constant,True,False,polygon present but no recorded vintage year,0
SWE-1814-1905,Sweden (1814-1905),1814,1905,gadm-4.1-adm0,,proxy,True,assumed_constant,True,True,polygon present but no recorded vintage year,846
SWE-1905-2025,Sweden,1905,2025,cshapes-2.0,1905.0,assigned,True,assumed_constant,True,True,single 1905 polygon held across a 120y span (1905-2025); borders may have changed,1881
SWK-1800-1894,Swazi Kingdom,1800,1894,paine-2024,,assigned,True,assumed_constant,True,False,polygon present but no recorded vintage year,0
SWZ-1894-2025,Eswatini,1894,2025,cshapes-2.0,1902.0,assigned,True,assumed_constant,True,True,single 1902 polygon held across a 131y span (1894-2025); borders may have changed,155
SYC-1903-2025,Seychelles,1903,2025,gadm-4.1-adm0,,assigned,True,assumed_constant,True,False,polygon present but no recorded vintage year,35
SYR-1920-1922,Syria (French Mandate),1920,1922,cshapes-2.0,1920.0,assigned,True,measured,False,False,vintage 1920 faithful to period 1920-1922,26
SYR-1922-1945,Syria (1922-1945),1922,1945,cshapes-2.0,1922.0,assigned,True,measured,False,False,vintage 1922 faithful to period 1922-1945,668
SYR-1946-1967,Syrian Arab Republic (1946-1967),1946,1967,cshapes-2.0,1946.0,assigned,True,measured,False,True,vintage 1946 faithful to period 1946-1967; footnote coverage caveat (FAO/IIA yearbook),294
SYR-1967-2025,Syrian Arab Republic,1967,2025,cshapes-2.0,1967.0,assigned,False,assumed_constant,True,False,single 1967 polygon held across a 58y span (1967-2025); borders may have changed,0
TAN-1891-1920,Tanzania (1891-1920),1891,1920,none,,missing,True,unassigned,True,False,no polygon (honest gap; never a false territory),48
TAN-1920-1922,Tanzania (1920-1922),1920,1922,none,,missing,True,unassigned,True,False,no polygon (honest gap; never a false territory),16
TAN-1922-1964,Tanzania (1922-1964),1922,1964,none,,missing,True,unassigned,True,False,no polygon (honest gap; never a false territory),647
TAS-1825-1900,Van Diemen's Land (Tasmania) (to 1900),1825,1900,none,,missing,True,unassigned,True,False,no polygon (honest gap; never a false territory),195
TCD-1900-1912,Chad (1900-1912),1900,1912,cshapes-2.0,1900.0,assigned,True,measured,False,False,vintage 1900 faithful to period 1900-1912,0
TCD-1912-1919,Chad (1912-1919),1912,1919,cshapes-2.0,1900.0,assigned,True,back_projected,True,False,polygon vintage 1900 is BEFORE the period starts (1912),0
TCD-1920-1960,Chad (1920-1960),1920,1960,cshapes-2.0,1920.0,assigned,True,assumed_constant,True,False,single 1920 polygon held across a 40y span (1920-1960); borders may have changed,48
TCD-1960-2025,Chad,1960,2025,cshapes-2.0,1960.0,assigned,True,assumed_constant,True,False,single 1960 polygon held across a 65y span (1960-2025); borders may have changed,0
TGO-1960-2025,Togo,1960,2025,cshapes-2.0,1960.0,assigned,True,assumed_constant,True,False,single 1960 polygon held across a 65y span (1960-2025); borders may have changed,0
THA-1800-1893,Thailand (to 1893),1800,1893,cshapes-2.0,1886.0,assigned,True,assumed_constant,True,False,single 1886 polygon held across a 93y span (1800-1893); borders may have changed,0
THA-1893-1904,Thailand (1893-1904),1893,1904,cshapes-2.0,1893.0,assigned,True,measured,False,False,vintage 1893 faithful to period 1893-1904,0
THA-1904-1907,Thailand (1904-1907),1904,1907,cshapes-2.0,1904.0,assigned,True,measured,False,False,vintage 1904 faithful to period 1904-1907,4
THA-1907-1909,Thailand (1907-1909),1907,1909,cshapes-2.0,1907.0,assigned,True,measured,False,False,vintage 1907 faithful to period 1907-1909,4
THA-1909-2025,Thailand,1909,2025,cshapes-2.0,1909.0,assigned,True,assumed_constant,True,True,single 1909 polygon held across a 116y span (1909-2025); borders may have changed,765
TJK-1991-2025,Tajikistan,1991,2025,cshapes-2.0,1991.0,assigned,False,assumed_constant,True,False,single 1991 polygon held across a 34y span (1991-2025); borders may have changed,0
TKM-1991-2025,Turkmenistan,1991,2025,cshapes-2.0,1991.0,assigned,False,assumed_constant,True,False,single 1991 polygon held across a 34y span (1991-2025); borders may have changed,0
TLS-1800-2025,Timor-Leste,1800,2025,cshapes-2.0,1886.0,assigned,True,assumed_constant,True,True,single 1886 polygon held across a 225y span (1800-2025); borders may have changed,20
TON-1800-2025,Tonga,1800,2025,gadm-4.1-adm0,,assigned,True,assumed_constant,True,False,polygon present but no recorded vintage year,53
TTO-1800-2025,Trinidad and Tobago,1800,2025,cshapes-2.0,1886.0,assigned,True,assumed_constant,True,True,single 1886 polygon held across a 225y span (1800-2025); borders may have changed,404
TUN-1800-1881,Beylik of Tunis,1800,1881,paine-2024,,assigned,True,assumed_constant,True,False,polygon present but no recorded vintage year,0
TUN-1881-2025,Tunisia,1881,2025,cshapes-2.0,1886.0,assigned,True,assumed_constant,True,False,single 1886 polygon held across a 144y span (1881-2025); borders may have changed,1294
TUR-1800-1913,"Turkey (Anatolia, to 1913)",1800,1913,cshapes-2.0,1886.0,assigned,True,assumed_constant,True,True,single 1886 polygon held across a 113y span (1800-1913); borders may have changed,44
TUR-1913-1914,Türkiye (1913-1914),1913,1914,cshapes-2.0,1913.0,assigned,True,measured,False,False,vintage 1913 faithful to period 1913-1914,4
TUR-1914-1918,Türkiye (1914-1918),1914,1918,cshapes-2.0,1914.0,assigned,True,measured,False,False,vintage 1914 faithful to period 1914-1918,4
TUR-1918-1920,Türkiye (1918-1920),1918,1920,cshapes-2.0,1918.0,assigned,True,measured,False,False,vintage 1918 faithful to period 1918-1920,3
TUR-1920-2025,Türkiye (1920-2025),1920,2025,cshapes-2.0,1923.0,assigned,True,assumed_constant,True,False,single 1923 polygon held across a 105y span (1920-2025); borders may have changed,1656
TUS-1800-1860,Tuscany,1800,1860,cliopatria,1815.0,assigned,True,assumed_constant,True,False,single 1815 polygon held across a 60y span (1800-1860); borders may have changed,0
TUV-1800-2025,Tuvalu,1800,2025,gadm-4.1-adm0,,assigned,True,assumed_constant,True,False,polygon present but no recorded vintage year,0
TWN-1895-1945,Formosa (Japanese Taiwan),1895,1945,cshapes-2.0,1949.0,assigned,True,back_projected,True,True,polygon vintage 1949 is AFTER the period ends (1945) — later/modern border applied back,719
TWN-1945-2025,Taiwan,1945,2025,cshapes-2.0,1949.0,assigned,True,assumed_constant,True,True,single 1949 polygon held across a 80y span (1945-2025); borders may have changed; footnote coverage caveat (FAO/IIA yearbook),443
TWO-1800-1860,Two Sicilies,1800,1860,cliopatria,1820.0,assigned,True,assumed_constant,True,False,single 1820 polygon held across a 60y span (1800-1860); borders may have changed,0
TZA-1961-1964,Tanzania (1961-1964),1961,1964,cshapes-2.0,1961.0,assigned,True,measured,False,False,vintage 1961 faithful to period 1961-1964,0
TZA-1964-2025,Tanzania,1964,2025,cshapes-2.0,1964.0,assigned,False,assumed_constant,True,False,single 1964 polygon held across a 61y span (1964-2025); borders may have changed,0
UGA-1894-1902,Uganda (1894-1902),1894,1902,cshapes-2.0,1894.0,assigned,True,measured,False,False,vintage 1894 faithful to period 1894-1902,0
UGA-1902-1910,Uganda (1902-1910),1902,1910,cshapes-2.0,1902.0,assigned,True,measured,False,False,vintage 1902 faithful to period 1902-1910,15
UGA-1910-1926,Uganda (1910-1926),1910,1926,cshapes-2.0,1914.0,assigned,True,measured,False,False,vintage 1914 faithful to period 1910-1926,86
UGA-1926-1962,Uganda (1926-1962),1926,1962,cshapes-2.0,1926.0,assigned,True,assumed_constant,True,True,single 1926 polygon held across a 36y span (1926-1962); borders may have changed,400
UGA-1962-2025,Uganda,1962,2025,cshapes-2.0,1962.0,assigned,False,assumed_constant,True,False,single 1962 polygon held across a 63y span (1962-2025); borders may have changed,0
UKR-1991-2014,Ukraine (1991-2014),1991,2014,cshapes-2.0,1991.0,assigned,False,measured,False,False,vintage 1991 faithful to period 1991-2014,0
UKR-2014-2025,Ukraine,2014,2025,cshapes-2.0,2014.0,assigned,False,measured,False,False,vintage 2014 faithful to period 2014-2025,0
URY-1828-2025,Uruguay,1828,2025,cshapes-2.0,1886.0,assigned,True,assumed_constant,True,False,single 1886 polygon held across a 197y span (1828-2025); borders may have changed,2223
USA-1800-1803,United States (original),1800,1803,cliopatria,1800.0,assigned,False,measured,False,False,vintage 1800 faithful to period 1800-1803,0
USA-1803-1848,United States (1803-1848),1803,1848,cliopatria,1815.0,assigned,False,assumed_constant,True,False,single 1815 polygon held across a 45y span (1803-1848); borders may have changed,0
USA-1848-1867,United States (1848-1867),1848,1867,cliopatria,1849.0,assigned,True,measured,False,False,vintage 1849 faithful to period 1848-1867,66
USA-1867-1959,United States (1867-1959),1867,1959,cliopatria,1880.0,assigned,True,assumed_constant,True,True,single 1880 polygon held across a 92y span (1867-1959); borders may have changed; footnote coverage caveat (FAO/IIA yearbook),1232
USA-1959-2025,United States of America,1959,2025,cshapes-2.0,1959.0,assigned,True,assumed_constant,True,True,single 1959 polygon held across a 66y span (1959-2025); borders may have changed,133
UZB-1991-2025,Uzbekistan,1991,2025,cshapes-2.0,1991.0,assigned,False,assumed_constant,True,False,single 1991 polygon held across a 34y span (1991-2025); borders may have changed,0
VCT-1800-1833,Saint Vincent (to 1833),1800,1833,gadm-4.1-adm0,,assigned,False,assumed_constant,True,False,polygon present but no recorded vintage year,0
VCT-1833-2025,Saint Vincent and the Grenadines,1833,2025,gadm-4.1-adm0,,assigned,True,assumed_constant,True,False,polygon present but no recorded vintage year,257
VEN-1821-2025,Venezuela,1821,2025,cshapes-2.0,1886.0,assigned,True,assumed_constant,True,True,single 1886 polygon held across a 204y span (1821-2025); borders may have changed,1050
VIC-1851-1900,Victoria (to 1900),1851,1900,cshapes-2.0,1886.0,assigned,True,assumed_constant,True,True,single 1886 polygon held across a 49y span (1851-1900); borders may have changed,195
VNM-1887-1954,Vietnam (French Indochina),1887,1954,cshapes-2.0,1893.0,assigned,True,assumed_constant,True,False,single 1893 polygon held across a 67y span (1887-1954); borders may have changed,384
VNM-1975-2025,Vietnam,1975,2025,cshapes-2.0,1975.0,assigned,False,assumed_constant,True,False,single 1975 polygon held across a 50y span (1975-2025); borders may have changed,0
VUT-1800-2025,Vanuatu,1800,2025,gadm-4.1-adm0,,assigned,True,assumed_constant,True,False,polygon present but no recorded vintage year,140
WAD-1800-1912,Wadai Empire,1800,1912,paine-2024,,assigned,True,assumed_constant,True,False,polygon present but no recorded vintage year,0
WBK-1950-1967,West Bank (Jordanian-annexed),1950,1967,cshapes-2.0,1953.0,assigned,True,measured,False,False,vintage 1953 faithful to period 1950-1967,0
WLO-1800-1855,Kingdom of Waalo,1800,1855,paine-2024,,assigned,False,assumed_constant,True,False,polygon present but no recorded vintage year,0
WSM-1900-2025,Samoa,1900,2025,gadm-4.1-adm0,,assigned,True,assumed_constant,True,False,polygon present but no recorded vintage year,59
MKY-1918-1962,Mutawakkilite Kingdom of Yemen (1918-1962),1918,1962,cshapes-2.0,1920.0,assigned,True,unassigned,True,False,no polygon (honest gap; never a false territory),20
YEM-1990-2025,Yemen (1990-2025),1990,2025,cshapes-2.0,2000.0,assigned,False,assumed_constant,True,False,single 2000 polygon held across a 35y span (1990-2025); borders may have changed,0
ZAF-1828-2025,South Africa,1828,2025,cshapes-2.0,1910.0,assigned,True,assumed_constant,True,True,single 1910 polygon held across a 197y span (1828-2025); borders may have changed,1796
ZMB-1964-2025,Zambia,1964,2025,cshapes-2.0,1964.0,assigned,False,assumed_constant,True,False,single 1964 polygon held across a 61y span (1964-2025); borders may have changed,0
ZNZ-1890-1963,Zanzibar Protectorate,1890,1963,cshapes-2.0,,unassigned,True,unassigned,True,False,no polygon (honest gap; never a false territory),71
ZUL-1816-1879,Zulu Kingdom,1816,1879,paine-2024,,assigned,True,assumed_constant,True,False,polygon present but no recorded vintage year,0
ZWE-1890-1891,Zimbabwe,1890,1891,cshapes-2.0,1965.0,assigned,True,back_projected,True,False,polygon vintage 1965 is AFTER the period ends (1891) — later/modern border applied back,0
ZWE-1891-1900,Zimbabwe (1891-1900),1891,1900,cshapes-2.0,1891.0,assigned,True,measured,False,False,vintage 1891 faithful to period 1891-1900,0
ZWE-1900-1953,Zimbabwe (1900-1953),1900,1953,cshapes-2.0,1900.0,assigned,True,assumed_constant,True,True,single 1900 polygon held across a 53y span (1900-1953); borders may have changed,752
ZWE-1964-1980,Zimbabwe (1964-1980),1964,1980,cshapes-2.0,1965.0,assigned,False,measured,False,False,vintage 1965 faithful to period 1964-1980,0
ZWE-1980-2025,Zimbabwe (1980-2025),1980,2025,cshapes-2.0,1965.0,assigned,False,back_projected,True,False,polygon vintage 1965 is BEFORE the period starts (1980),0
GUF-1816-1946,French Guiana (Colony),1816,1946,cshapes-2.0,1886.0,assigned,True,unassigned,True,False,no polygon (honest gap; never a false territory),41
GUF-1946-2025,French Guiana (Overseas Department),1946,2025,cshapes-2.0,1946.0,assigned,True,unassigned,True,False,no polygon (honest gap; never a false territory),44
GUM-1898-1950,Territory of Guam,1898,1950,gadm-4.1,2023.0,assigned,True,unassigned,True,False,no polygon (honest gap; never a false territory),29
BSW-1841-1963,Sarawak (Brooke Raj / Crown Colony),1841,1963,cshapes-2.0,1889.0,assigned,True,unassigned,True,False,no polygon (honest gap; never a false territory),1
TRS-1947-1954,Free Territory of Trieste,1947,1954,constructed,1947.0,estimate,True,unassigned,True,False,no polygon (honest gap; never a false territory),78
BRL-1938-1945,Greater Berlin (1938-1945),1938,1945,cshapes-2.0,1938.0,unassigned,True,unassigned,True,False,no polygon (honest gap; never a false territory),19
BRL-1945-1949,Berlin (Allied Occupation),1945,1949,cshapes-2.0,1945.0,unassigned,True,unassigned,True,False,no polygon (honest gap; never a false territory),2
WBL-1949-1990,West Berlin,1949,1990,cshapes-2.0,1949.0,unassigned,True,unassigned,True,False,no polygon (honest gap; never a false territory),24
BMU-1684-1968,British Crown Colony of Bermuda,1684,1968,gadm-4.1-adm0,,proxy,True,unassigned,True,False,no polygon (honest gap; never a false territory),58
ALK-1867-1959,Territory of Alaska,1867,1959,gadm-level1,2020.0,assigned,True,unassigned,True,False,no polygon (honest gap; never a false territory),0
SBZ-1938-1949,Eastern Germany / Soviet Occupation Zone,1938,1949,cshapes-2.0,1949.0,assigned,True,unassigned,True,False,no polygon (honest gap; never a false territory),36
DWI-1800-1917,Danish West Indies,1800,1917,gadm-4.1-adm0,,proxy,True,unassigned,True,False,no polygon (honest gap; never a false territory),10
VIR-1917-2025,United States Virgin Islands,1917,2025,gadm-4.1-adm0,,assigned,True,unassigned,True,False,no polygon (honest gap; never a false territory),64
IDN-JVM-1949-1951,Java and Madura (within Indonesia 1949-1951),1949,1951,gadm-4.1,,proxy,True,unassigned,True,False,no polygon (honest gap; never a false territory),0
IDN-BLB-1949-1951,Bali and Lombok (within Indonesia 1949-1951),1949,1951,gadm-4.1,,proxy,True,unassigned,True,False,no polygon (honest gap; never a false territory),0
VGB-1800-2025,British Virgin Islands,1800,2025,gadm-4.1-adm0,,assigned,True,unassigned,True,False,no polygon (honest gap; never a false territory),35
KRS-1910-1945,Korea South (within Japanese Chosen),1910,1945,cshapes-2.0,1948.0,assigned,True,unassigned,True,False,no polygon (honest gap; never a false territory),0
ASM-1900-2025,Territory of American Samoa,1900,2025,gadm-4.1,2023.0,assigned,True,unassigned,True,False,no polygon (honest gap; never a false territory),38
BWI-1833-1962,British West Indies (colonial aggregate),1833,1962,gadm-4.1-adm0,,unassigned,True,unassigned,True,False,no polygon (honest gap; never a false territory),24
FLK-1833-2025,Falkland Islands,1833,2025,gadm-4.1-adm0,,proxy,True,unassigned,True,False,no polygon (honest gap; never a false territory),25
GCT-1919-1956,Gold Coast and British Togoland (1919-1956),1919,1956,cshapes-2.0,1938.0,assigned,True,unassigned,True,False,no polygon (honest gap; never a false territory),0
ADE-1839-1963,Aden Protectorate (1839-1963),1839,1963,cshapes-2.0,1967.0,unassigned,True,unassigned,True,False,no polygon (honest gap; never a false territory),18
GUM-1950-2025,Guam (US Territory),1950,2025,gadm-4.1,2023.0,assigned,True,unassigned,True,False,no polygon (honest gap; never a false territory),18
TTPI-1947-1994,Trust Territory of the Pacific Islands,1947,1994,gadm-4.1-adm0,,proxy,True,unassigned,True,False,no polygon (honest gap; never a false territory),16
IDN-OTH-1949-1951,Other islands (within Indonesia 1949-1951),1949,1951,gadm-4.1,,proxy,True,unassigned,True,False,no polygon (honest gap; never a false territory),0
SHN-1834-1967,Saint Helena (Crown Colony),1834,1967,gadm-4.1,2024.0,proxy,True,unassigned,True,False,no polygon (honest gap; never a false territory),15
GCAR-1899-1914,German Caroline Islands (Karolinen),1899,1914,gadm-4.1-adm0,,proxy,True,unassigned,True,False,no polygon (honest gap; never a false territory),6
BTL-1920-1957,British Togoland (1920-1957),1920,1957,composed-difference,1957.0,assigned,True,unassigned,True,False,no polygon (honest gap; never a false territory),12
