polity_code,item,unit,year,sources,labels,value_min,value_max,ratio,known_defect
F51-1918-1938,flax fibre and tow,tonnes,1924,iia;juan,czech republic;czechoslovakia,1.226e+04,1.227e+04,1.0007,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F51-1918-1938,flax fibre and tow,tonnes,1925,iia;juan,czech republic;czechoslovakia,1.366e+04,1.367e+04,1.0007,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F248-1920-1947,flax fibre and tow,tonnes,1930,iia;juan,serbia;yugoslav sfr,1.033e+04,1.034e+04,1.0006,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F248-1920-1947,hemp tow waste,ha,1921,iia;juan,serbia;yugoslav sfr,3.2e+04,3.202e+04,1.0006,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"tobacco, unmanufactured",ha,1932,iia;juan,serbia;yugoslav sfr,2.14e+04,2.141e+04,1.0006,iia-1933-x10-wrong-volume-cells;iia-corrupted-country-labels;layerb-nested-reporting-levels-one-polity
F51-1918-1938,flax fibre and tow,tonnes,1920,iia;juan,czech republic;czechoslovakia,1.307e+04,1.308e+04,1.0006,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F51-1918-1938,hops,tonnes,1925,iia;juan,czech republic;czechoslovakia,7030,7034,1.0006,layerb-nested-reporting-levels-one-polity
F51-1918-1938,hops,tonnes,1931,iia;juan,czech republic;czechoslovakia,1.232e+04,1.233e+04,1.0006,iia-1933-x10-wrong-volume-cells;layerb-nested-reporting-levels-one-polity
F248-1920-1947,flax fibre and tow,tonnes,1924,iia;juan,serbia;yugoslav sfr,8470,8475,1.0005,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,ha,1925,iia;juan,serbia;yugoslav sfr,1.993e+05,1.994e+05,1.0005,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,"tobacco, unmanufactured",tonnes,1932,iia;juan,serbia;yugoslav sfr,1.691e+04,1.692e+04,1.0005,iia-1933-x10-wrong-volume-cells;iia-corrupted-country-labels;layerb-nested-reporting-levels-one-polity
F51-1918-1938,flax fibre and tow,tonnes,1930,iia;juan,czech republic;czechoslovakia,5810,5813,1.0005,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rapeseed,tonnes,1919,iia;juan,czech republic;czechoslovakia,1.154e+04,1.155e+04,1.0005,layerb-nested-reporting-levels-one-polity
F248-1920-1947,flax fibre and tow,tonnes,1920,iia;juan,serbia;yugoslav sfr,8810,8814,1.0004,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F248-1920-1947,flax fibre and tow,tonnes,1925,iia;juan,serbia;yugoslav sfr,1.021e+04,1.021e+04,1.0004,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F248-1920-1947,flax fibre and tow,tonnes,1932,iia;juan,serbia;yugoslav sfr,1.063e+04,1.063e+04,1.0004,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F248-1920-1947,linseed,tonnes,1931,iia;juan,serbia;yugoslav sfr,710,710.3,1.0004,iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F248-1920-1947,"oil, olive, virgin",tonnes,1932,iia;juan,serbia;yugoslav sfr,3750,3752,1.0004,layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,ha,1921,iia;juan,serbia;yugoslav sfr,1.904e+05,1.905e+05,1.0004,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,"tobacco, unmanufactured",tonnes,1931,iia;juan,serbia;yugoslav sfr,1.332e+04,1.333e+04,1.0004,iia-1933-x10-wrong-volume-cells;iia-corrupted-country-labels;layerb-nested-reporting-levels-one-polity
F51-1918-1938,hempseed,tonnes,1922,iia;juan,czech republic;czechoslovakia,5150,5152,1.0004,layerb-nested-reporting-levels-one-polity
F51-1918-1938,hops,tonnes,1919,iia;juan,czech republic;czechoslovakia,4350,4352,1.0004,layerb-nested-reporting-levels-one-polity
F51-1918-1938,hops,tonnes,1924,iia;juan,czech republic;czechoslovakia,9960,9964,1.0004,layerb-nested-reporting-levels-one-polity
F51-1918-1938,hops,tonnes,1930,iia;juan,czech republic;czechoslovakia,1.472e+04,1.473e+04,1.0004,iia-1933-x10-wrong-volume-cells;layerb-nested-reporting-levels-one-polity
F248-1920-1947,"oil, olive, virgin",tonnes,1930,iia;juan,serbia;yugoslav sfr,1350,1350,1.0003,layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,ha,1920,iia;juan,serbia;yugoslav sfr,1.98e+05,1.981e+05,1.0003,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,flax fibre and tow,ha,1921,iia;juan,czech republic;czechoslovakia,2.39e+04,2.391e+04,1.0003,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F51-1918-1938,hops,tonnes,1932,iia;juan,czech republic;czechoslovakia,7520,7522,1.0003,iia-1933-x10-wrong-volume-cells;layerb-nested-reporting-levels-one-polity
F51-1918-1938,linseed,tonnes,1922,iia;juan,czech republic;czechoslovakia,7920,7922,1.0003,iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,ha,1933,iia;juan,czech republic;czechoslovakia,1.046e+06,1.046e+06,1.0003,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,"tobacco, unmanufactured",tonnes,1932,iia;juan,czech republic;czechoslovakia,1.706e+04,1.707e+04,1.0003,iia-1933-x10-wrong-volume-cells;iia-corrupted-country-labels;layerb-nested-reporting-levels-one-polity
F51-1938-1945,rye,tonnes,1941,iia;juan,czech republic;czechoslovakia,9.81e+05,9.813e+05,1.0003,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,grapes,ha,1920,iia;juan,serbia;yugoslav sfr,1.638e+05,1.638e+05,1.0002,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F248-1920-1947,grapes,ha,1921,iia;juan,serbia;yugoslav sfr,1.708e+05,1.708e+05,1.0002,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F248-1920-1947,hops,tonnes,1933,iia;juan,serbia;yugoslav sfr,1464,1464,1.0002,iia-1933-x10-wrong-volume-cells;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rapeseed,tonnes,1925,iia;juan,serbia;yugoslav sfr,2250,2250,1.0002,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,tonnes,1933,iia;juan,serbia;yugoslav sfr,2.453e+05,2.453e+05,1.0002,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,linseed,tonnes,1923,iia;juan,czech republic;czechoslovakia,9190,9191,1.0002,iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rapeseed,tonnes,1930,iia;juan,czech republic;czechoslovakia,1310,1310,1.0002,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,"tobacco, unmanufactured",tonnes,1930,iia;juan,czech republic;czechoslovakia,1.002e+04,1.002e+04,1.0002,iia-1933-x10-wrong-volume-cells;iia-corrupted-country-labels;layerb-nested-reporting-levels-one-polity
F51-1918-1938,"tobacco, unmanufactured",tonnes,1931,iia;juan,czech republic;czechoslovakia,1.383e+04,1.383e+04,1.0002,iia-1933-x10-wrong-volume-cells;iia-corrupted-country-labels;layerb-nested-reporting-levels-one-polity
F51-1938-1945,rye,tonnes,1939,iia;juan,czech republic;czechoslovakia,1.729e+06,1.729e+06,1.0002,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,ha,1922,iia;juan,serbia;yugoslav sfr,1.972e+05,1.972e+05,1.0001,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,tonnes,1922,iia;juan,serbia;yugoslav sfr,1.149e+05,1.149e+05,1.0001,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,"tobacco, unmanufactured",tonnes,1924,iia;juan,serbia;yugoslav sfr,3.568e+04,3.569e+04,1.0001,iia-corrupted-country-labels;layerb-nested-reporting-levels-one-polity
F248-1920-1947,"tobacco, unmanufactured",tonnes,1925,iia;juan,serbia;yugoslav sfr,1.206e+04,1.206e+04,1.0001,iia-corrupted-country-labels;layerb-nested-reporting-levels-one-polity
F51-1918-1938,flax fibre and tow,ha,1919,iia;juan,czech republic;czechoslovakia,1.4e+04,1.4e+04,1.0001,iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F51-1918-1938,flax fibre and tow,tonnes,1923,iia;juan,czech republic;czechoslovakia,1.287e+04,1.287e+04,1.0001,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F51-1918-1938,hempseed,tonnes,1932,iia;juan,czech republic;czechoslovakia,3790,3790,1.0001,layerb-nested-reporting-levels-one-polity
F51-1918-1938,linseed,tonnes,1925,iia;juan,czech republic;czechoslovakia,1.057e+04,1.057e+04,1.0001,iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,ha,1919,iia;juan,czech republic;czechoslovakia,7.329e+05,7.33e+05,1.0001,layerb-nested-reporting-levels-one-polity
ETH-1907-1936,"coffee, green",tonnes,1933,iia;mitchell,ethiopia;ethiopia pdr,1.62e+04,1.62e+04,1.0000,iia-corrupted-country-labels;layerb-nested-reporting-levels-one-polity
ETH-1907-1936,"coffee, green",tonnes,1934,iia;mitchell,ethiopia;ethiopia pdr,2.24e+04,2.24e+04,1.0000,iia-corrupted-country-labels;layerb-nested-reporting-levels-one-polity
ETH-1907-1936,"coffee, green",tonnes,1935,iia;mitchell,ethiopia;ethiopia pdr,1.98e+04,1.98e+04,1.0000,iia-corrupted-country-labels;layerb-nested-reporting-levels-one-polity
ETH-1941-1952,"coffee, green",tonnes,1942,iia;mitchell,ethiopia;ethiopia pdr,8400,8400,1.0000,iia-corrupted-country-labels;layerb-nested-reporting-levels-one-polity
ETH-1941-1952,"coffee, green",tonnes,1943,iia;mitchell,ethiopia;ethiopia pdr,1.1e+04,1.1e+04,1.0000,iia-corrupted-country-labels;layerb-nested-reporting-levels-one-polity
ETH-1941-1952,"coffee, green",tonnes,1944,iia;mitchell,ethiopia;ethiopia pdr,1.4e+04,1.4e+04,1.0000,iia-corrupted-country-labels;layerb-nested-reporting-levels-one-polity
F248-1920-1947,"beans, dry",ha,1933,iia;juan,serbia;yugoslav sfr,3.5e+04,3.5e+04,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"beans, dry",ha,1934,iia;juan,serbia;yugoslav sfr,3.5e+04,3.5e+04,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"beans, dry",ha,1935,iia;juan,serbia;yugoslav sfr,3.2e+04,3.2e+04,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"beans, dry",ha,1936,iia;juan,serbia;yugoslav sfr,3.1e+04,3.1e+04,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"beans, dry",ha,1937,iia;juan,serbia;yugoslav sfr,3e+04,3e+04,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"beans, dry",ha,1938,iia;juan,serbia;yugoslav sfr,3e+04,3e+04,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"beans, dry",ha,1939,iia;juan,serbia;yugoslav sfr,3e+04,3e+04,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,castor beans seed,tonnes,1939,iia;juan,serbia;yugoslav sfr,300,300,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,cotton lint,tonnes,1934,iia;juan,serbia;yugoslav sfr,200,200,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F248-1920-1947,cotton lint,tonnes,1935,iia;juan,serbia;yugoslav sfr,200,200,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F248-1920-1947,cotton lint,tonnes,1936,iia;juan,serbia;yugoslav sfr,400,400,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F248-1920-1947,cotton lint,tonnes,1937,iia;juan,serbia;yugoslav sfr,700,700,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F248-1920-1947,cotton lint,tonnes,1938,iia;juan,serbia;yugoslav sfr,1200,1200,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F248-1920-1947,cotton lint,tonnes,1939,iia;juan,serbia;yugoslav sfr,1100,1100,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F248-1920-1947,flax fibre and tow,tonnes,1921,iia;juan,serbia;yugoslav sfr,8260,8260,1.0000,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F248-1920-1947,flax fibre and tow,ha,1934,iia;juan,serbia;yugoslav sfr,1.1e+04,1.1e+04,1.0000,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F248-1920-1947,flax fibre and tow,ha,1935,iia;juan,serbia;yugoslav sfr,1.2e+04,1.2e+04,1.0000,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F248-1920-1947,flax fibre and tow,ha,1936,iia;juan,serbia;yugoslav sfr,1.4e+04,1.4e+04,1.0000,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F248-1920-1947,flax fibre and tow,ha,1937,iia;juan,serbia;yugoslav sfr,1.3e+04,1.3e+04,1.0000,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F248-1920-1947,flax fibre and tow,ha,1938,iia;juan,serbia;yugoslav sfr,1.4e+04,1.4e+04,1.0000,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F248-1920-1947,flax fibre and tow,ha,1939,iia;juan,serbia;yugoslav sfr,1.4e+04,1.4e+04,1.0000,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F248-1920-1947,grapes,ha,1933,iia;juan,serbia;yugoslav sfr,1.95e+05,1.95e+05,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F248-1920-1947,grapes,ha,1934,iia;juan,serbia;yugoslav sfr,1.99e+05,1.99e+05,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F248-1920-1947,grapes,ha,1935,iia;juan,serbia;yugoslav sfr,2.07e+05,2.07e+05,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F248-1920-1947,grapes,tonnes,1935,iia;juan,serbia;yugoslav sfr,9.156e+05,9.156e+05,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F248-1920-1947,grapes,ha,1936,iia;juan,serbia;yugoslav sfr,2.14e+05,2.14e+05,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F248-1920-1947,grapes,tonnes,1936,iia;juan,serbia;yugoslav sfr,6.571e+05,6.571e+05,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F248-1920-1947,grapes,ha,1937,iia;juan,serbia;yugoslav sfr,2.15e+05,2.15e+05,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F248-1920-1947,grapes,tonnes,1937,iia;juan,serbia;yugoslav sfr,4.826e+05,4.826e+05,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F248-1920-1947,grapes,ha,1938,iia;juan,serbia;yugoslav sfr,2.19e+05,2.19e+05,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F248-1920-1947,grapes,tonnes,1938,iia;juan,serbia;yugoslav sfr,7.94e+05,7.94e+05,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F248-1920-1947,grapes,ha,1939,iia;juan,serbia;yugoslav sfr,2.23e+05,2.23e+05,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F248-1920-1947,grapes,tonnes,1939,iia;juan,serbia;yugoslav sfr,7.778e+05,7.778e+05,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F248-1920-1947,hemp tow waste,ha,1939,iia;juan,serbia;yugoslav sfr,5.7e+04,5.7e+04,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,hemp tow waste,tonnes,1939,iia;juan,serbia;yugoslav sfr,5.35e+04,5.35e+04,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,hemp tow waste,ha,1940,iia;juan,serbia;yugoslav sfr,6e+04,6e+04,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,hemp tow waste,tonnes,1940,iia;juan,serbia;yugoslav sfr,4.5e+04,4.5e+04,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,hempseed,tonnes,1934,iia;juan,serbia;yugoslav sfr,1900,1900,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,hempseed,tonnes,1935,iia;juan,serbia;yugoslav sfr,2100,2100,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,hempseed,tonnes,1936,iia;juan,serbia;yugoslav sfr,2400,2400,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,hempseed,tonnes,1937,iia;juan,serbia;yugoslav sfr,4500,4500,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,hempseed,tonnes,1938,iia;juan,serbia;yugoslav sfr,3000,3000,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,hempseed,tonnes,1939,iia;juan,serbia;yugoslav sfr,3100,3100,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,hops,ha,1939,iia;juan,serbia;yugoslav sfr,2800,2800,1.0000,iia-hops-x100;layerb-nested-reporting-levels-one-polity
F248-1920-1947,lemons and limes,tonnes,1934,iia;juan,serbia;yugoslav sfr,100,100,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,lemons and limes,tonnes,1935,iia;juan,serbia;yugoslav sfr,100,100,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,lemons and limes,tonnes,1937,iia;juan,serbia;yugoslav sfr,100,100,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,lemons and limes,tonnes,1938,iia;juan,serbia;yugoslav sfr,100,100,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,lemons and limes,tonnes,1939,iia;juan,serbia;yugoslav sfr,100,100,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,oats,ha,1939,iia;juan,serbia;yugoslav sfr,3.57e+05,3.57e+05,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,oats,tonnes,1939,iia;juan,serbia;yugoslav sfr,3.483e+05,3.483e+05,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,oats,ha,1940,iia;juan,serbia;yugoslav sfr,3.52e+05,3.52e+05,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,oats,tonnes,1940,iia;juan,serbia;yugoslav sfr,2.879e+05,2.879e+05,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"oil, olive, virgin",tonnes,1922,iia;juan,serbia;yugoslav sfr,5780,5780,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"oil, olive, virgin",tonnes,1923,iia;juan,serbia;yugoslav sfr,3180,3180,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"oil, olive, virgin",tonnes,1924,iia;juan,serbia;yugoslav sfr,5140,5140,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"oil, olive, virgin",tonnes,1925,iia;juan,serbia;yugoslav sfr,1370,1370,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"oil, olive, virgin",tonnes,1934,iia;juan,serbia;yugoslav sfr,3900,3900,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"oil, olive, virgin",tonnes,1935,iia;juan,serbia;yugoslav sfr,3000,3000,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"oil, olive, virgin",tonnes,1936,iia;juan,serbia;yugoslav sfr,2000,2000,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"oil, olive, virgin",tonnes,1937,iia;juan,serbia;yugoslav sfr,7200,7200,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"oil, olive, virgin",tonnes,1938,iia;juan,serbia;yugoslav sfr,6100,6100,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"oil, olive, virgin",tonnes,1939,iia;juan,serbia;yugoslav sfr,5900,5900,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"oil, olive, virgin",tonnes,1940,iia;juan,serbia;yugoslav sfr,3000,3000,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"oil, olive, virgin",tonnes,1941,iia;juan,serbia;yugoslav sfr,2500,2500,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"oil, olive, virgin",tonnes,1942,iia;juan,serbia;yugoslav sfr,2700,2700,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"oil, olive, virgin",tonnes,1943,iia;juan,serbia;yugoslav sfr,3000,3000,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"oil, olive, virgin",tonnes,1944,iia;juan,serbia;yugoslav sfr,1500,1500,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"oil, olive, virgin",tonnes,1945,iia;juan,serbia;yugoslav sfr,1800,1800,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,olives,tonnes,1935,iia;juan,serbia;yugoslav sfr,1.67e+04,1.67e+04,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,olives,tonnes,1936,iia;juan,serbia;yugoslav sfr,1.3e+04,1.3e+04,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,olives,tonnes,1937,iia;juan,serbia;yugoslav sfr,4.83e+04,4.83e+04,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,olives,tonnes,1938,iia;juan,serbia;yugoslav sfr,3.07e+04,3.07e+04,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,olives,tonnes,1939,iia;juan,serbia;yugoslav sfr,3.84e+04,3.84e+04,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,oranges,tonnes,1934,iia;juan,serbia;yugoslav sfr,100,100,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,oranges,tonnes,1935,iia;juan,serbia;yugoslav sfr,600,600,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,oranges,tonnes,1936,iia;juan,serbia;yugoslav sfr,100,100,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,oranges,tonnes,1937,iia;juan,serbia;yugoslav sfr,700,700,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,oranges,tonnes,1938,iia;juan,serbia;yugoslav sfr,400,400,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,oranges,tonnes,1939,iia;juan,serbia;yugoslav sfr,500,500,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,rapeseed,ha,1934,iia;juan,serbia;yugoslav sfr,7000,7000,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rapeseed,tonnes,1934,iia;juan,serbia;yugoslav sfr,5400,5400,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rapeseed,ha,1935,iia;juan,serbia;yugoslav sfr,1.6e+04,1.6e+04,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rapeseed,tonnes,1935,iia;juan,serbia;yugoslav sfr,1.01e+04,1.01e+04,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rapeseed,ha,1936,iia;juan,serbia;yugoslav sfr,2.4e+04,2.4e+04,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rapeseed,tonnes,1936,iia;juan,serbia;yugoslav sfr,2.1e+04,2.1e+04,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rapeseed,ha,1937,iia;juan,serbia;yugoslav sfr,1.6e+04,1.6e+04,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rapeseed,tonnes,1937,iia;juan,serbia;yugoslav sfr,8200,8200,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rapeseed,ha,1938,iia;juan,serbia;yugoslav sfr,1.8e+04,1.8e+04,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rapeseed,tonnes,1938,iia;juan,serbia;yugoslav sfr,9000,9000,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rapeseed,ha,1939,iia;juan,serbia;yugoslav sfr,1.4e+04,1.4e+04,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rapeseed,tonnes,1939,iia;juan,serbia;yugoslav sfr,7800,7800,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rapeseed,tonnes,1940,iia;juan,serbia;yugoslav sfr,2900,2900,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rapeseed,tonnes,1941,iia;juan,serbia;yugoslav sfr,3600,3600,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,tonnes,1920,iia;juan,serbia;yugoslav sfr,1.547e+05,1.547e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,tonnes,1921,iia;juan,serbia;yugoslav sfr,1.466e+05,1.466e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,ha,1923,iia;juan,serbia;yugoslav sfr,1.871e+05,1.871e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,tonnes,1923,iia;juan,serbia;yugoslav sfr,1.5e+05,1.5e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,ha,1924,iia;juan,serbia;yugoslav sfr,1.953e+05,1.953e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,tonnes,1924,iia;juan,serbia;yugoslav sfr,1.408e+05,1.408e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
